JD,mag,err
243.165,11.8465,0.029
243.166,11.856,0.029
243.167,11.842,0.029
243.168,11.8505,0.029
243.17,11.854,0.029
243.171,11.8585,0.029
243.172,11.845,0.029
243.173,11.852,0.029
243.174,11.8525,0.029
243.175,11.855,0.029
243.176,11.843,0.029
243.177,11.8495,0.029
243.178,11.848,0.029
243.179,11.844,0.029
243.18,11.839,0.029
243.181,11.846,0.029
243.182,11.842,0.029
243.183,11.858,0.029
243.184,11.845,0.029
243.185,11.844,0.029
243.186,11.832,0.029
243.187,11.843,0.029
243.188,11.8425,0.029
243.189,11.854,0.029
243.19,11.843,0.029
243.191,11.8585,0.029
243.192,11.849,0.029
243.193,11.844,0.029
243.194,11.844,0.029
243.195,11.843,0.029
243.196,11.8415,0.029
243.197,11.85,0.029
243.198,11.8405,0.029
243.199,11.8445,0.029
243.2,11.844,0.029
243.201,11.845,0.029
243.202,11.8455,0.029
243.203,11.839,0.029
243.204,11.8365,0.029
243.205,11.852,0.029
243.206,11.845,0.029
243.207,11.852,0.029
243.208,11.8485,0.029
243.209,11.845,0.029
243.21,11.8495,0.029
243.211,11.844,0.029
243.212,11.848,0.029
243.213,11.8475,0.029
243.214,11.8535,0.029
243.215,11.85,0.029
243.216,11.845,0.029
243.217,11.847,0.029
243.218,11.837,0.029
243.219,11.843,0.029
243.22,11.839,0.029
243.221,11.8425,0.029
243.222,11.8365,0.029
243.223,11.852,0.029
243.224,11.8475,0.029
243.225,11.848,0.029
243.226,11.851,0.029
243.227,11.8475,0.029
243.228,11.8495,0.029
243.229,11.839,0.029
243.23,11.846,0.029
243.231,11.857,0.029
243.232,11.854,0.029
243.233,11.842,0.029
243.234,11.848,0.029
243.235,11.8525,0.029
243.236,11.853,0.029
243.237,11.843,0.029
243.238,11.848,0.029
243.239,11.8405,0.029
243.24,11.86,0.029
243.241,11.84,0.029
243.242,11.85,0.029
243.243,11.853,0.029
243.244,11.844,0.029
243.245,11.8425,0.029
243.246,11.856,0.029
243.247,11.8475,0.029
243.248,11.845,0.029
243.249,11.85,0.029
243.25,11.8575,0.029
243.251,11.844,0.029
243.252,11.8385,0.029
243.253,11.856,0.029
243.254,11.857,0.029
243.255,11.845,0.029
243.256,11.8475,0.0175
243.257,11.84975,0.01175
243.258,11.85316667,0.013666667
243.259,11.8442,0.0152
243.26,11.8474,0.0106
243.261,11.8532,0.0152
243.262,11.852,0.013666667
243.263,11.85625,0.01175
243.264,11.8548,0.0152
243.265,11.84375,0.012
243.266,11.85325,0.012
243.267,11.84766667,0.014166667
243.268,11.848,0.01225
243.269,11.85633333,0.014333333
243.27,11.85133333,0.014666667
243.271,11.8452,0.0116
243.272,11.836,0.03
243.273,11.858,0.03
243.278,11.84833333,0.008
243.279,11.84766667,0.009
243.28,11.85625,0.00925
243.281,11.84566667,0.01
243.282,11.85225,0.01025
243.283,11.8595,0.011
243.284,11.8575,0.01175
243.285,11.846,0.012
243.286,11.83433333,0.013666667
243.287,11.82833333,0.014666667
243.288,11.84666667,0.016666667
243.36,11.864,0.002
243.388,11.864,0.003
243.4,11.875,0.004
243.413,11.866,0.005
243.425,11.858,0.005
243.437,11.863,0.006
243.449,11.872,0.006
243.462,11.858,0.006
243.57,11.878,0.005
243.573,11.856,0.005
243.576,11.869,0.005
244.627,11.847,0.011
245.395,11.84,0.01
245.397,11.839,0.01
245.398,11.845,0.01
246.371,11.851,0.002
246.384,11.854,0.002
246.397,11.851,0.002
246.41,11.855,0.002
246.423,11.849,0.001
246.436,11.867,0.001
246.449,11.849,0.002
246.462,11.854,0.002
247.278,11.829,0.009
247.279,11.825,0.002
247.28,11.835,0.007
247.281,11.842,0
247.282,11.8315,0.001
247.283,11.847,0.007
247.284,11.827,0.012
247.285,11.846,0.001
247.286,11.84,0.003
247.287,11.827,0.001
247.288,11.8395,0.0035
247.289,11.828,0.012
247.29,11.837,0.001
247.291,11.841,0.004
247.292,11.842,0.004
247.293,11.8365,0.003
247.294,11.819,0.005
247.295,11.843,0.003
247.296,11.843,0.01
247.297,11.832,0.008
247.298,11.832,0.0055
247.299,11.838,0.002
247.3,11.834,0.001
247.301,11.831,0.008
247.302,11.84,0.002
247.303,11.839,0.003
247.304,11.836,0.002
247.305,11.844,0.002
247.306,11.831,0.001
247.307,11.833,0.006
247.308,11.848,0.001
247.309,11.843,0.003
247.31,11.846,0.005
247.311,11.839,0.001
247.312,11.8335,0.002
247.313,11.842,0.004
247.314,11.843,0.004
247.315,11.843,0.008
247.316,11.839,0
247.317,11.844,0.003
247.318,11.825,0.003
247.319,11.856,0.007
247.32,11.839,0.001
247.321,11.831,0.0035
247.322,11.847,0.016
247.323,11.851,0.007
247.324,11.847,0.006
247.325,11.842,0.004
247.326,11.84,0.001
247.327,11.851,0.005
247.328,11.829,0.003
247.337,11.839,0.0075
247.338,11.855,0
247.339,11.832,0
247.34,11.838,0.002
247.341,11.8425,0.0045
247.342,11.837,0.001
247.343,11.84,0.004
247.344,11.866,0.011
247.345,11.838,0.004
247.346,11.828,0.005
247.347,11.831,0.003
247.348,11.833,0.004
247.349,11.844,0.001
247.35,11.838,0.01
247.351,11.83,0.008
247.352,11.833,0.011
247.353,11.829,0.008
247.354,11.8365,0.0065
247.355,11.844,0.001
247.356,11.828,0.006
247.357,11.834,0.004
247.358,11.834,0.005
247.359,11.8395,0.0045
247.36,11.847,0.008
247.361,11.845,0.003
247.362,11.851,0.004
247.363,11.831,0.008
247.364,11.833,0.002
247.365,11.835,0.004
247.366,11.8455,0.002
247.367,11.834,0.001
247.368,11.836,0
247.369,11.842,0.002
247.37,11.85,0.002
247.371,11.832,0.009
247.372,11.84,0.004
247.373,11.834,0.007
247.374,11.848,0.004
247.375,11.856,0.004
247.376,11.838,0.0025
247.377,11.848,0.003
247.378,11.837,0.003
247.379,11.832,0.004
247.38,11.825,0.001
247.381,11.836,0
247.382,11.84,0.006
247.383,11.8355,0.003
247.384,11.837,0.006
247.385,11.83,0.002
247.386,11.842,0.005
247.387,11.833,0.001
247.388,11.837,0.004
247.389,11.838,0.001
247.39,11.833,0.006
247.391,11.84,0.0005
247.392,11.843,0.001
247.393,11.841,0.003
247.394,11.825,0.008
247.395,11.84,0.003
247.396,11.835,0.003
247.397,11.838,0.004
247.398,11.84,0.005
247.399,11.836,0
247.4,11.848,0.001
247.401,11.83,0.004
247.402,11.841,0.003
247.403,11.8355,0.002
247.404,11.83,0.002
247.405,11.84,0.001
247.406,11.841,0.002
247.407,11.846,0.002
247.408,11.839,0.005
247.409,11.843,0.003
247.41,11.835,0.005
247.411,11.833,0.006
247.412,11.845,0.0055
247.413,11.852,0.002
247.414,11.84,0.002
247.415,11.838,0.001
247.416,11.839,0.001
247.417,11.836,0.001
247.418,11.84,0.007
247.419,11.8385,0.0015
247.42,11.841,0.006
247.421,11.834,0.004
247.422,11.825,0.005
247.423,11.834,0
247.424,11.836,0.004
247.425,11.84,0.002
247.426,11.843,0.004
247.427,11.848,0
247.428,11.843,0.001
247.429,11.843,0.0025
247.43,11.837,0.001
247.431,11.838,0.009
247.432,11.842,0.003
247.433,11.834,0.006
247.434,11.83,0.002
247.435,11.847,0.009
247.436,11.836,0.004
247.437,11.84,0.001
247.438,11.831,0.002
247.439,11.841,0.005
247.44,11.853,0.006
247.441,11.834,0.003
247.442,11.839,0.001
247.443,11.839,0.008
247.444,11.849,0.009
247.445,11.838,0.001
247.446,11.837,0.0105
247.447,11.841,0
247.448,11.84,0.005
247.449,11.828,0.003
247.45,11.828,0.004
247.451,11.835,0.002
247.452,11.85,0.006
247.453,11.842,0.006
247.454,11.833,0.002
247.455,11.8375,0.002
247.456,11.839,0.001
247.457,11.834,0.001
247.458,11.836,0.001
247.459,11.841,0.002
247.46,11.83,0.007
247.461,11.838,0.001
247.462,11.835,0.007
247.463,11.839,0.001
247.464,11.841,0.002
247.465,11.858,0.01
247.466,11.831,0.009
247.467,11.84,0.002
247.468,11.8435,0.0015
247.469,11.837,0.002
247.47,11.85,0.001
247.471,11.839,0.003
247.472,11.844,0.004
247.473,11.844,0.006
247.474,11.859,0.0085
247.475,11.835,0.001
247.476,11.838,0.001
247.477,11.841,0.007
247.478,11.834,0.001
247.479,11.83,0.009
247.48,11.842,0.002
247.481,11.841,0.004
247.482,11.847,0.004
247.483,11.834,0.005
247.484,11.835,0.012
247.485,11.84,0.002
247.486,11.8405,0.0025
247.487,11.829,0.005
247.488,11.84,0.002
247.489,11.843,0.001
247.49,11.84,0.009
247.491,11.836,0.003
247.492,11.853,0.006
247.493,11.831,0.001
247.494,11.838,0
247.495,11.838,0.003
247.496,11.834,0.004
247.497,11.837,0.003
247.498,11.829,0.003
247.499,11.839,0.002
247.5,11.834,0.002
247.501,11.842,0.001
247.502,11.844,0.003
247.503,11.8395,0.003
247.504,11.838,0.003
247.505,11.834,0.003
247.506,11.832,0
247.507,11.831,0.003
247.508,11.836,0.007
247.509,11.835,0.0065
247.51,11.838,0.001
247.511,11.834,0.007
247.512,11.836,0.002
247.513,11.845,0.003
247.514,11.85,0.003
247.515,11.8405,0.001
247.516,11.836,0.003
247.517,11.84,0.003
247.518,11.839,0.001
247.519,11.842,0.002
247.52,11.8405,0.003
247.521,11.837,0.008
247.522,11.842,0.005
247.523,11.839,0.005
247.524,11.844,0.003
247.525,11.843,0.003
247.526,11.82,0.013
247.527,11.846,0.005
247.528,11.838,0.005
247.529,11.838,0.007
247.53,11.835,0
247.531,11.84,0
247.532,11.839,0.004
247.533,11.848,0.003
247.534,11.837,0.003
247.535,11.836,0.008
247.536,11.8465,0.0065
247.537,11.84,0.002
247.538,11.838,0.003
247.539,11.836,0.01
247.54,11.841,0.001
247.541,11.828,0.011
247.542,11.828,0.004
247.543,11.852,0.001
247.544,11.838,0.001
247.545,11.837,0.001
247.546,11.86,0.012
247.547,11.836,0.0095
247.548,11.839,0.004
247.549,11.835,0.007
247.55,11.839,0.002
247.551,11.834,0
247.559,11.85,0.02
248.446,11.834,0.02
248.49,11.835,0.02
248.549,11.892,0.008
248.559,11.845,0.02
248.624,11.852,0.018
248.649,11.899,0.022
249.438,11.816,0.014
249.444,11.809,0.005
249.447,11.808,0.004
249.449,11.812,0.005
249.45,11.815,0.005
249.454,11.812,0.005
249.456,11.81,0.006
249.457,11.811,0.007
250.066,11.846,0.025
250.067,11.83933333,0.034333333
250.34,11.839,0.002
250.352,11.837,0.002
250.364,11.841,0.002
250.376,11.836,0.002
250.389,11.839,0.002
250.401,11.841,0.002
250.413,11.839,0.002
250.425,11.837,0.002
251.364,11.855,0.004
251.369,11.85,0.004
251.375,11.868,0.004
251.389,11.862,0.004
251.394,11.849,0.004
251.399,11.858,0.004
251.412,11.859,0.004
251.417,11.856,0.004
251.422,11.858,0.004
251.436,11.857,0.004
251.441,11.865,0.004
251.446,11.864,0.004
251.46,11.858,0.003
251.465,11.859,0.003
251.47,11.863,0.003
251.483,11.865,0.003
251.488,11.858,0.003
251.493,11.857,0.003
252.323,11.85,0.005
252.328,11.87,0.005
252.332,11.842,0.002
252.334,11.854,0.005
252.344,11.843,0.002
252.349,11.853,0.005
252.354,11.855,0.004
252.355,11.837,0.002
252.36,11.83,0.006
252.367,11.84,0.002
252.375,11.877,0.005
252.379,11.84,0.002
252.38,11.873,0.005
252.385,11.859,0.004
252.39,11.839,0.002
252.398,11.861,0.004
252.402,11.833,0.002
252.403,11.854,0.004
252.408,11.856,0.004
252.414,11.841,0.002
252.422,11.862,0.004
252.425,11.835,0.002
252.427,11.861,0.004
252.432,11.862,0.004
252.437,11.84,0.002
252.446,11.86,0.004
252.449,11.839,0.002
252.451,11.847,0.004
252.456,11.858,0.004
252.46,11.839,0.002
252.472,11.833,0.002
252.484,11.834,0.002
252.651,11.886,0.03
253.3,11.819,0.002
253.301,11.828,0.004
253.302,11.8255,0.001
253.303,11.826,0.001
253.304,11.836,0.003
253.305,11.833,0.006
253.306,11.8335,0.0025
253.307,11.828,0.006
253.308,11.831,0.002
253.309,11.839,0.009
253.31,11.833,0.005
253.311,11.8235,0.003
253.312,11.819,0.002
253.313,11.823,0.002
253.314,11.827,0.003
253.315,11.829,0.004
253.316,11.8265,0.002
253.317,11.826,0
253.318,11.825,0.001
253.319,11.828,0.005
253.32,11.832,0.008
253.321,11.828,0.0045
253.322,11.838,0.008
253.323,11.829,0.003
253.324,11.83,0.002
253.325,11.836,0.009
253.326,11.8245,0.0015
253.327,11.837,0.012
253.328,11.835,0.002
253.329,11.82,0.004
253.33,11.8315,0.007
253.331,11.828,0.001
253.332,11.83,0.005
253.333,11.838,0.002
253.334,11.824,0.002
253.335,11.829,0.0015
253.336,11.828,0.007
253.337,11.843,0.008
253.338,11.822,0.004
253.339,11.8275,0.005
253.34,11.831,0.002
253.341,11.832,0.005
253.342,11.839,0.001
253.343,11.8235,0.0015
253.344,11.833,0.007
253.345,11.833,0.006
253.346,11.826,0.001
253.347,11.8345,0.003
253.348,11.834,0.003
253.349,11.825,0
253.35,11.835,0.005
253.351,11.827,0.003
253.352,11.833,0.004
253.353,11.828,0
253.354,11.828,0.009
253.355,11.829,0.0045
253.356,11.825,0.006
253.357,11.822,0.004
253.358,11.826,0.002
253.359,11.827,0.0045
253.36,11.8435,0.005
253.361,11.823,0.001
253.362,11.821,0.001
253.363,11.823,0.001
253.364,11.822,0.005
253.365,11.8495,0.0035
253.366,11.822,0.001
253.367,11.839,0.007
253.368,11.831,0.001
253.369,11.833,0.0045
253.37,11.8475,0.005
253.371,11.825,0.0105
253.372,11.8245,0.006
253.373,11.8275,0.0075
253.374,11.826,0.005
253.375,11.814,0
253.376,11.829,0.001
253.377,11.827,0.004
253.378,11.832,0.005
253.379,11.829,0.003
253.38,11.823,0.01
253.381,11.82,0.002
253.382,11.828,0.066
253.383,11.831,0.0045
253.384,11.833,0.004
253.385,11.814,0.008
253.386,11.829,0.003
253.387,11.843,0.003
253.388,11.8205,0.0025
253.389,11.819,0.003
253.39,11.826,0.005
253.391,11.83,0.001
253.392,11.8415,0.0035
253.393,11.826,0.0055
253.394,11.834,0.001
253.395,11.816,0.008
253.396,11.826,0
253.397,11.843,0.0025
253.398,11.82,0.009
253.399,11.822,0.002
253.4,11.84,0.003
253.401,11.818,0.001
253.402,11.818,0.007
253.403,11.836,0.011
253.404,11.826,0.001
253.405,11.8265,0.002
253.406,11.827,0.004
253.407,11.815,0.014
253.408,11.827,0.001
253.409,11.833,0.008
253.41,11.83,0
253.411,11.828,0.0045
253.412,11.825,0.002
253.413,11.811,0.005
253.414,11.826,0.001
253.415,11.824,0.001
253.416,11.8305,0.0025
253.417,11.8405,0.003
253.418,11.825,0.001
253.419,11.834,0.003
253.42,11.83,0
253.421,11.8315,0.0045
253.422,11.8415,0.005
253.423,11.836,0.007
253.424,11.825,0.002
253.425,11.82,0.003
253.426,11.836,0.004
253.427,11.83733333,0.003333333
253.428,11.822,0.003
253.429,11.816,0.003
253.43,11.831,0.003
253.431,11.8295,0.007
253.432,11.812,0.002
253.433,11.87,0.024
253.434,11.824,0.003
253.435,11.8275,0.0035
253.436,11.822,0.001
253.437,11.822,0.003
253.438,11.827,0.003
253.439,11.8215,0.001
253.44,11.825,0.002
253.441,11.821,0.003
253.442,11.837,0.01
253.443,11.823,0.003
253.444,11.8445,0.0045
253.445,11.82,0.0015
253.446,11.832,0
253.447,11.858,0.017
253.448,11.814,0
253.449,11.8365,0.007
253.45,11.82,0.0055
253.451,11.819,0
253.452,11.827,0.003
253.453,11.83,0.006
253.454,11.8425,0.0065
253.455,11.8295,0.0035
253.456,11.833,0.001
253.457,11.828,0.001
253.458,11.826,0.002
253.459,11.827,0.001
253.46,11.828,0.0025
253.461,11.816,0.003
253.462,11.819,0.01
253.463,11.825,0.005
253.464,11.829,0.002
253.465,11.829,0.006
253.466,11.828,0.004
253.467,11.827,0.004
253.468,11.838,0.003333333
253.469,11.822,0.005
253.47,11.823,0.002
253.471,11.828,0.003
253.472,11.82,0.007
253.473,11.8465,0.005
253.474,11.8275,0.0035
253.475,11.824,0.004
253.476,11.825,0.009
253.477,11.832,0.004
253.478,11.8425,0.004
253.479,11.812,0.009
253.48,11.833,0.0015
253.481,11.837,0.002
253.482,11.823,0.001
253.483,11.829,0.004
253.484,11.832,0.002
253.485,11.8235,0.002
253.486,11.824,0.006
253.487,11.826,0.006
253.488,11.826,0.004
253.489,11.829,0.004
253.49,11.8255,0.001
253.491,11.823,0.001
253.492,11.846,0.008
253.493,11.8345,0.005
253.494,11.822,0.001
253.495,11.832,0.008
253.496,11.8315,0.006
253.497,11.824,0.001
253.498,11.828,0.001
253.499,11.828,0.004
253.5,11.816,0
253.501,11.827,0.003
253.502,11.834,0.0075
253.503,11.831,0.004
253.504,11.828,0.004
253.505,11.829,0.007
253.506,11.827,0.01
253.507,11.831,0.006
253.508,11.832,0.01
253.509,11.833,0.004
253.51,11.833,0.002
253.511,11.825,0.001
253.512,11.824,0.003
253.513,11.829,0.008
253.514,11.827,0.003
253.515,11.829,0.012
253.516,11.825,0.004
253.517,11.821,0
253.518,11.833,0.005
253.519,11.819,0.002
253.52,11.82,0.006
253.521,11.837,0.012
253.522,11.823,0.005
253.523,11.8275,0.008
253.524,11.817,0.005
253.525,11.825,0.011
253.526,11.835,0.014
253.527,11.822,0.001
253.528,11.822,0.005
253.529,11.823,0.001
253.53,11.8295,0.008
253.531,11.839,0.01
253.532,11.84,0.011
253.533,11.826,0.011
253.534,11.812,0.001
253.535,11.845,0.008
253.536,11.822,0.002
253.537,11.834,0.012
253.538,11.8245,0.0055
253.539,11.808,0.003
253.54,11.811,0.003
253.541,11.83,0.009
253.542,11.832,0.004
253.543,11.833,0.017
253.544,11.838,0.008
253.545,11.815,0.013
253.546,11.826,0.014
253.547,11.82,0.022
253.548,11.8345,0.015
253.549,11.837,0.011
253.55,11.841,0.028
253.551,11.811,0.031
254.114,11.8744,0.0082
255.363,11.839,0.049
255.366,11.838,0.053
255.37,11.84,0.022
255.373,11.831,0.028
255.376,11.839,0.021
255.38,11.835,0.014
255.383,11.854,0.015
255.387,11.838,0.013
255.39,11.83,0
255.394,11.817,0.004
255.397,11.836,0.014
255.4,11.852,0.01
255.404,11.836,0.005
255.407,11.835,0.004
255.411,11.834,0.008
255.414,11.819,0.018
255.418,11.831,0.02
255.421,11.837,0.017
255.425,11.825,0.016
255.428,11.83,0.022
255.432,11.83,0.023
255.435,11.826,0.02
255.438,11.822,0.013
255.442,11.854,0.014
255.445,11.818,0.007
255.449,11.833,0.021
255.452,11.842,0.03
255.456,11.83,0.026
255.459,11.825,0.03
255.463,11.849,0.039
255.466,11.835,0.023
255.469,11.84,0.035
255.473,11.843,0.046
255.476,11.832,0.031
255.48,11.84,0.03
255.483,11.837,0.038
255.487,11.83,0.03
255.49,11.836,0.039
255.494,11.833,0.107
255.497,11.857,0.035
255.501,11.842,0.038
255.504,11.838,0.024
255.507,11.834,0.025
255.511,11.828,0.045
255.514,11.841,0.015
255.518,11.824,0.013
255.521,11.805,0.012
255.525,11.788,0.035
255.528,11.802,0.021
255.532,11.822,0.005
255.535,11.803,0.017
255.538,11.841,0.013
255.542,11.841,0.006
255.545,11.841,0.034
255.549,11.785,0
255.639,11.89,0.006
257.467,11.821,0.02
257.536,11.834,0.02
258.402,11.83,0.02
258.524,11.83,0.02
258.593,11.837,0.02
259.407,11.836,0.02
259.461,11.829,0.02
259.531,11.831,0.02
259.6,11.84,0.02
260.066,11.85525,0.01
260.067,11.864,0.009
260.407,11.841,0.02
260.451,11.839,0.02
260.52,11.823,0.02
260.59,11.841,0.02
261.366,11.851,0.015
261.368,11.855,0.015
261.371,11.853,0.015
261.405,11.84,0.008
261.406,11.833,0.006
261.408,11.838,0.004
261.409,11.837,0.004
261.41,11.836,0.004
261.411,11.847,0.004
261.412,11.84,0.004
261.414,11.835,0.004
261.415,11.831,0.004
261.416,11.834,0.004
261.417,11.844,0.004
261.418,11.845,0.004
261.42,11.838,0.004
261.421,11.835,0.004
261.422,11.838,0.004
261.423,11.839,0.004
261.424,11.831,0.004
261.425,11.843,0.004
261.427,11.848,0.004
261.428,11.832,0.004
261.429,11.844,0.004
261.43,11.839,0.004
261.431,11.834,0.004
261.433,11.84,0.004
261.434,11.843,0.004
261.435,11.831,0.004
261.436,11.839,0.004
261.437,11.833,0.004
261.439,11.842,0.004
261.44,11.836,0.004
261.441,11.842,0.004
261.442,11.841,0.004
261.443,11.84,0.004
261.444,11.833,0.004
261.446,11.836,0.004
261.447,11.833,0.004
261.448,11.847,0.004
261.449,11.834,0.004
261.45,11.837,0.004
261.452,11.831,0.004
261.453,11.84,0.004
261.454,11.838,0.004
261.455,11.844,0.004
261.456,11.835,0.004
261.458,11.83,0.004
261.459,11.839,0.004
261.46,11.838,0.004
261.461,11.846,0.004
261.462,11.833,0.004
261.464,11.837,0.004
261.465,11.834,0.004
261.466,11.832,0.004
261.467,11.836,0.004
261.468,11.844,0.004
261.469,11.838,0.004
261.471,11.843,0.004
261.472,11.836,0.004
261.473,11.833,0.004
261.474,11.839,0.004
261.476,11.836,0.004
261.477,11.838,0.004
261.478,11.834,0.004
261.479,11.84,0.004
261.48,11.837,0.004
261.482,11.833,0.004
261.483,11.835,0.004
261.484,11.833,0.004
261.485,11.834,0.004
261.486,11.838,0.004
261.488,11.836,0.004
261.489,11.845,0.004
261.49,11.838,0.004
261.491,11.841,0.004
261.492,11.834,0.004
261.494,11.837,0.004
261.495,11.841,0.004
261.496,11.835,0.004
261.497,11.837,0.004
261.498,11.826,0.004
261.5,11.842,0.004
261.501,11.841,0.004
261.502,11.839,0.004
261.503,11.837,0.004
261.504,11.833,0.004
261.506,11.833,0.004
261.507,11.834,0.004
261.508,11.834,0.004
261.509,11.836,0.004
261.51,11.827,0.004
261.512,11.852,0.003
261.513,11.835,0.004
261.514,11.826,0.004
261.515,11.831,0.003
261.516,11.835,0.003
